0.20885,0.69894,0.88018,0.017507,0.18216,0.7115,0.93823,0.8337,0.67603,0.80908,0.73392,0.37906,0.17327,0.21808,0.3592,0.87076,0.88055,0.44996,0.52721,0.97795,0.1255,0.88551,0.44472,0.70079,0.93647,0.24544,0.24098,0.93846,0.78279,0.21746,0.20342,0.87822,0.95634,0.3552,0.014324,0.97296,0.25375,0.242,0.58678,0.46678,0.32394,0.04556,0.98741,0.67641,0.55574,0.21398,0.43389,0.090016,0.288,0.95103,0.036071,0.66613,0.23897,0.065676,0.0087139,0.67041,0.65922,0.69845,0.373,0.22222,0.01131,0.014646,0.055503,0.23708,0.61155,0.7031,0.83716,0.40134,0.95263,0.27581,0.2252,0.082783,0.017691,0.24692,0.91516,0.96956,0.036922,0.43578,0.96557,0.43056,0.43742,0.86607,0.2274,0.51704,0.41254,0.57739,0.50089,0.20497,0.43325,0.68355,0.95244,0.32146,0.39274,0.81768,0.13831,0.23066,0.46582,0.38019,0.15997,0.94151
0.66981,0.87739,0.69673,0.87566,0.65307,0.93747,0.30829,0.51007,0.30897,0.21497,0.4364,0.93819,0.77924,0.7282,0.95882,0.024127,0.3318,0.45096,0.35832,0.87059,0.56941,0.31772,0.24335,0.51506,0.939,0.87058,0.9118,0.021254,0.2418,0.55093,0.42196,0.14194,0.33164,0.20691,0.32352,0.26669,0.51087,0.32451,0.61063,0.36138,0.73728,0.32159,0.38027,0.82137,0.35783,0.3472,0.20036,0.023171,0.30737,0.45853,0.85472,0.18857,0.17286,0.23013,0.16974,0.26304,0.42562,0.34491,0.33817,0.79494,0.93895,0.5508,0.14371,0.48577,0.57197,0.84974,0.14016,0.35773,0.3677,0.58051,0.25169,0.23372,0.72334,0.36445,0.45551,0.8715,0.7784,0.65528,0.34955,0.8072,0.37307,0.68709,0.80617,0.93478,0.63247,0.39744,0.57819,0.034277,0.33593,0.99833,0.35285,0.43124,0.8893,0.65384,0.96129,0.47661,0.093249,0.094325,0.66942,0.26908
0.61749,0.47704,0.25763,0.16794,0.4663,0.62536,0.32617,0.61428,0.24772,0.27658,0.31696,0.61391,0.89905,0.76113,0.43841,0.95867,0.508,0.74722,0.53876,0.046218,0.1104,0.59992,0.42114,0.87433,0.53509,0.39095,0.52424,0.15999,0.66344,0.90497,0.32643,0.037782,0.83215,0.98401,0.79964,0.28417,0.097831,0.60894,0.36724,0.22621,0.37331,0.5359,0.66189,0.73403,0.33855,0.94726,0.48012,0.43603,0.98106,0.95204,0.401,0.26748,0.89002,0.070157,0.30876,0.58304,0.90455,0.0015613,0.82359,0.30565,0.16647,0.63476,0.77287,0.86654,0.19312,0.060912,0.29221,0.97186,0.94827,0.51803,0.33427,0.53123,0.50153,0.61641,0.8144,0.24931,0.89689,0.1985,0.040288,0.73734,0.50122,0.035646,0.49971,0.63991,0.31334,0.83155,0.0052695,0.6292,0.70554,0.68799,0.46793,0.32566,0.78761,0.24152,0.32761,0.21413,0.18864,0.87209,0.55149,0.75991
0.91064,0.79954,0.63399,0.22984,0.3936,0.71388,0.52796,0.47679,0.51212,0.22306,0.67441,0.43297,0.57697,0.74897,0.44396,0.86836,0.18847,0.90174,0.75503,0.93259,0.98408,0.78677,0.28784,0.18951,0.2062,0.75196,0.8906,0.49847,0.89669,0.36833,0.077255,0.012671,0.26238,0.53876,0.082069,0.57396,0.80423,0.49477,0.4574,0.061731,0.30648,0.60528,0.013804,0.085746,0.037262,0.31509,0.77717,0.24273,0.81181,0.59141,0.55529,0.33825,0.22094,0.88999,0.085743,0.45139,0.30125,0.23833,0.41888,0.87617,0.14138,0.16619,0.53963,0.37284,0.93264,0.28246,0.30669,0.24072,0.64391,0.10659,0.74839,0.24482,0.83724,0.38318,0.43322,0.84095,0.64644,0.98544,0.048878,0.10071,0.32644,0.72979,0.87154,0.50587,0.48849,0.83708,0.6723,0.054605,0.17326,0.35434,0.45823,0.41489,0.84017,0.17529,0.75921,0.10694,0.77363,0.58912,0.99765,0.47201
0.90481,0.64111,0.21732,0.62022,0.17708,0.21228,0.63322,0.62386,0.075832,0.25708,0.27487,0.85118,0.28237,0.2774,0.85406,0.8122,0.36847,0.88828,0.68452,0.32812,0.92336,0.80863,0.32169,0.62238,0.5377,0.59844,0.21628,0.10528,0.74753,0.0043214,0.6822,0.26074,0.34111,0.93628,0.56338,0.25377,0.48498,0.39192,0.5988,0.64011,0.99515,0.50499,0.47146,0.0789,0.31162,0.37742,0.94424,0.081332,0.45358,0.63814,0.33783,0.72911,0.24656,0.65583,0.91833,0.60231,0.13493,0.87595,0.62116,0.41804,0.36596,0.84928,0.68687,0.85078,0.2339,0.36613,0.0374,0.16823,0.84378,0.90752,0.52964,0.41208,0.8711,0.41989,0.58726,0.24,0.76457,0.059317,0.49459,0.37491,0.77422,0.44509,0.10975,0.99806,0.79906,0.79715,0.1969,0.024361,0.062192,0.23951,0.0021041,0.9625,0.64252,0.15127,0.52976,0.85227,0.71614,0.41239,0.78913,0.13865
0.76148,0.25408,0.92104,0.36566,0.061595,0.9052,0.42872,0.98793,0.51435,0.21895,0.15466,0.20392,0.32378,0.022717,0.029482,0.59881,0.83267,0.088284,0.59529,0.66206,0.37818,0.99572,0.82075,0.78788,0.93799,0.64743,0.17359,0.62292,0.18112,0.31246,0.21518,0.71549,0.2239,0.31587,0.80802,0.099029,0.64661,0.37382,0.3601,0.99432,0.13834,0.38208,0.24531,0.12982,0.49381,0.19202,0.34397,0.96115,0.93662,0.81858,0.51479,0.30058,0.35673,0.29391,0.7809,0.048716,0.83717,0.2312,0.96441,0.52389,0.35411,0.68738,0.5626,0.32316,0.52206,0.55542,0.2682,0.46307,0.10705,0.43276,0.72431,0.96023,0.62073,0.054497,0.83235,0.82154,0.79241,0.67655,0.21438,0.67922,0.66239,0.31141,0.11146,0.93353,0.17835,0.79345,0.69561,0.26231,0.7603,0.41986,0.43971,0.21032,0.44679,0.74633,0.76306,0.19884,0.39015,0.90437,0.3094,0.68819
0.27129,0.57827,0.17309,0.35507,0.74334,0.16813,0.95405,0.4422,0.89211,0.97549,0.50733,0.87065,0.03124,0.85392,0.25058,0.96488,0.039673,0.94407,0.86447,0.30094,0.9458,0.65773,0.31045,0.2436,0.4027,0.84014,0.44455,0.51287,0.62974,0.12659,0.25373,0.58179,0.55852,0.69857,0.19919,0.7966,0.70968,0.65698,0.78149,0.22295,0.12347,0.96108,0.047765,0.42987,0.47704,0.60685,0.17587,0.17522,0.88579,0.61439,0.12355,0.88873,0.68125,0.86345,0.44738,0.54995,0.14275,0.59791,0.79506,0.55622,0.70433,0.46865,0.2667,0.50857,0.085016,0.52418,0.79288,0.28552,0.046927,0.80406,0.095938,0.65104,0.10004,0.97812,0.56357,0.71327,0.82197,0.17613,0.79347,0.76573,0.95149,0.8153,0.4678,0.3357,0.65008,0.63375,0.89519,0.10202,0.31574,0.62076,0.38881,0.63288,0.6982,0.71486,0.73284,0.76809,0.3561,0.41438,0.32395,0.22116
0.25725,0.42356,0.45173,0.65892,0.32981,0.75828,0.54171,0.59305,0.94224,0.96146,0.4833,0.24846,0.67623,0.36543,0.98451,0.47619,0.31653,0.55353,0.80784,0.46084,0.39049,0.97308,0.59946,0.59869,0.94341,0.9857,0.59157,0.96371,0.5511,0.66264,0.75584,0.53979,0.52808,0.48729,0.58968,0.10535,0.46895,0.18695,0.38242,0.24732,0.66935,0.55469,0.13802,0.12049,0.17943,0.90435,0.11783,0.052426,0.3551,0.8743,0.34526,0.72361,0.78267,0.26225,0.26693,0.47294,0.36593,0.94405,0.12442,0.44629,0.91503,0.84265,0.84553,0.73435,0.14663,0.88392,0.92478,0.40554,0.091036,0.17227,0.53215,0.94713,0.49137,0.28083,0.97285,0.62085,0.71789,0.18391,0.9968,0.81198,0.27155,0.15117,0.43562,0.81223,0.38319,0.47598,0.83055,0.77061,0.74347,0.21908,0.62172,0.9484,0.98239,0.81528,0.56777,0.97126,0.75015,0.50874,0.01494,0.44058
0.76972,0.84061,0.75287,0.26008,0.085221,0.12686,0.54219,0.27531,0.14326,0.61154,0.81281,0.69608,0.93286,0.43188,0.82673,0.74832,0.93091,0.39411,0.6047,0.29031,0.4663,0.10197,0.86629,0.41505,0.21893,0.56392,0.53694,0.27693,0.41261,0.083166,0.56253,0.16662,0.4816,0.61994,0.013704,0.30698,0.41463,0.54779,0.010626,0.92224,0.58485,0.81135,0.81424,0.54977,0.42366,0.33282,0.28051,0.56486,0.85689,0.89883,0.77456,0.047476,0.99992,0.98211,0.97547,0.89704,0.40294,0.009282,0.025667,0.029901,0.99877,0.76484,0.24623,0.90457,0.75829,0.23158,0.64691,0.60958,0.097977,0.069018,0.20409,0.46281,0.887,0.79301,0.62818,0.6481,0.21306,0.8711,0.43037,0.81994,0.10854,0.36326,0.72675,0.0076886,0.71392,0.014631,0.25816,0.21232,0.95455,0.30447,0.49582,0.92886,0.62204,0.99451,0.080109,0.42889,0.50845,0.65076,0.3707,0.79395
0.33016,0.07544,0.6965,0.058494,0.65348,0.78839,0.71644,0.085553,0.26128,0.10763,0.55314,0.31232,0.014597,0.15902,0.83687,0.91068,0.66689,0.92674,0.53644,0.56446,0.41137,0.45945,0.054173,0.021094,0.16337,0.67005,0.48002,0.75824,0.50609,0.79394,0.012333,0.95613,0.80038,0.73539,0.60386,0.18478,0.61225,0.31942,0.79425,0.014191,0.4352,0.33901,0.28378,0.95758,0.21765,0.65618,0.49304,0.33892,0.97342,0.1965,0.23243,0.8703,0.35553,0.10814,0.24257,0.69371,0.6639,0.13189,0.66336,0.34091,0.2881,0.77432,0.20345,0.10959,0.93691,0.35399,0.066964,0.6678,0.065463,0.033606,0.035553,0.67093,0.50522,0.046328,0.78576,0.58885,0.35938,0.32897,0.58893,0.46765,0.38606,0.24121,0.77626,0.42624,0.85764,0.72278,0.70477,0.25446,0.6405,0.92123,0.044671,0.36479,0.25692,0.23484,0.51639,0.33162,0.28749,0.71342,0.99337,0.59126
