0.90312,0.56965,0.08952,0.53025,0.42839,0.3301,0.73506,0.80082,0.16333,0.91923,0.71371,0.99138,0.71909,0.099366,0.99363,0.6538,0.16973,0.81129,0.30239,0.62658,0.13729,0.12299,0.15106,0.36229,0.79173,0.2068,0.90105,0.59942,0.028938,0.028184,0.046904,0.7589,0.24333,0.19915,0.90976,0.7928,0.12565,0.14302,0.82737,0.73534,0.1896,0.31154,0.53151,0.82122,0.13643,0.44021,0.87868,0.41403,0.45912,0.97582,0.34699,0.48825,0.65321,0.94692,0.81272,0.12045,0.0092255,0.66365,0.1685,0.23509,0.26458,0.62871,0.44263,0.619,0.90152,0.8176,0.90667,0.77686,0.28173,0.067331,0.35924,0.85536,0.92205,0.63344,0.6159,0.58956,0.60816,0.78676,0.12958,0.43591,0.41295,0.79113,0.27983,0.74001,0.26869,0.95878,0.95816,0.54927,0.50139,0.15646,0.52617,0.073215,0.22204,0.57869,0.70051,0.44904,0.26697,0.62104,0.012743,0.28948
0.88578,0.15105,0.68625,0.42385,0.10225,0.88285,0.19297,0.51335,0.22354,0.82267,0.11742,0.53657,0.26425,0.72118,0.75226,0.46924,0.13215,0.24975,0.45715,0.46203,0.013335,0.56603,0.94947,0.36125,0.25159,0.43023,0.21272,0.27432,0.9895,0.89387,0.054644,0.06391,0.73497,0.56959,0.92243,0.70807,0.5944,0.19247,0.052116,0.52565,0.31451,0.28062,0.97392,0.61146,0.22484,0.26314,0.58489,0.85578,0.31226,0.47312,0.38112,0.52306,0.94769,0.57132,0.76788,0.40907,0.19794,0.58039,0.03166,0.52765,0.7687,0.82144,0.23123,0.51125,0.53411,0.52248,0.88214,0.76022,0.84228,0.41584,0.79716,0.19883,0.99431,0.33424,0.95274,0.97437,0.48133,0.59515,0.43245,0.018457,0.039158,0.0039095,0.13347,0.18583,0.29162,0.080362,0.66007,0.22674,0.50792,0.77016,0.76575,0.28907,0.47213,0.70771,0.55645,0.7959,0.89873,0.22305,0.45554,0.58037
0.67394,0.75574,0.50912,0.015323,0.01143,0.58017,0.97983,0.36361,0.21427,0.13602,0.1804,0.90077,0.8367,0.7564,0.51473,0.54733,0.94865,0.10363,0.30764,0.90435,0.82946,0.43941,0.031669,0.91953,0.39821,0.96609,0.27453,0.83552,0.6011,0.97469,0.21132,0.14378,0.97149,0.31579,0.47297,0.58414,0.41793,0.83451,0.38369,0.55733,0.94867,0.83404,0.073766,0.65415,0.80925,0.39166,0.1448,0.50986,0.91289,0.42724,0.72149,0.5501,0.5835,0.80469,0.083836,0.3421,0.92001,0.055623,0.86627,0.7898,0.66721,0.17337,0.9445,0.38995,0.43653,0.13605,0.94724,0.78554,0.23201,0.34523,0.49378,0.90263,0.086958,0.070512,0.51217,0.61471,0.095076,0.82325,0.15718,0.54042,0.86338,0.86896,0.51004,0.54088,0.087238,0.58015,0.3156,0.1736,0.60435,0.35679,0.933,0.072863,0.39383,0.59477,0.93635,0.073729,0.74237,0.24439,0.88138,0.052118
0.37996,0.2084,0.91033,0.35203,0.50601,0.49009,0.50165,0.27655,0.94782,0.56052,0.30335,0.29737,0.22071,0.16706,0.21681,0.18197,0.91496,0.76469,0.52531,0.28705,0.36625,0.95366,0.24912,0.989,0.41609,0.81267,0.052457,0.25046,0.87571,0.071247,0.17836,0.38928,0.15042,0.40126,0.67909,0.64263,0.53572,0.31269,0.72591,0.191,0.42598,0.37089,0.96593,0.91661,0.99473,0.41842,0.42534,0.96617,0.92766,0.41927,0.73931,0.23248,0.94575,0.18758,0.20081,0.26314,0.33298,0.070275,0.15547,0.29982,0.29992,0.62235,0.80363,0.47572,0.38791,0.13811,0.41033,0.045979,0.45906,0.68998,0.036517,0.35691,0.44259,0.55207,0.6867,0.69317,0.22768,0.083233,0.29669,0.062212,0.86734,0.67047,0.83636,0.15849,0.78871,0.45429,0.88964,0.72383,0.54383,0.80234,0.43038,0.63396,0.37369,0.011844,0.91747,0.49993,0.9559,0.3258,0.88361,0.15073
0.91359,0.60649,0.98234,0.35304,0.39283,0.52511,0.96213,0.6226,0.77811,0.18385,0.20953,0.075579,0.77538,0.42368,0.097029,0.83867,0.40379,0.71958,0.90409,0.62827,0.35043,0.77856,0.064092,0.70198,0.28975,0.69668,0.33919,0.22357,0.077099,0.94031,0.5593,0.9598,0.93263,0.58985,0.27888,0.48062,0.66502,0.7669,0.52195,0.88305,0.64715,0.93729,0.097024,0.59983,0.82866,0.050899,0.58452,0.72159,0.55446,0.71442,0.73081,0.012647,0.65505,0.62217,0.57983,0.48483,0.14946,0.097994,0.31509,0.45654,0.19329,0.76559,0.57616,0.67291,0.29305,0.571,0.56265,0.2649,0.049958,0.61881,0.41705,0.19277,0.22109,0.47781,0.021253,0.28417,0.21481,0.95636,0.15101,0.57545,0.60881,0.5368,0.30803,0.71279,0.35334,0.42268,0.6096,0.06091,0.63726,0.72838,0.20537,0.82542,0.73544,0.2654,0.13917,0.19801,0.026043,0.19562,0.5155,0.86842
0.193,0.56495,0.28112,0.70729,0.79952,0.38019,0.14654,0.56249,0.51225,0.09358,0.7129,0.73118,0.3001,0.84969,0.79454,0.56749,0.49498,0.2967,0.76038,0.79681,0.13465,0.594,0.66418,0.22761,0.046586,0.15071,0.57514,0.097583,0.49437,0.71472,0.88618,0.62639,0.32441,0.41932,0.82325,0.2259,0.10266,0.99278,0.11536,0.81382,0.83645,0.86119,0.34766,0.54518,0.0085774,0.46395,0.08372,0.64379,0.59401,0.098394,0.39858,0.94034,0.10808,0.71012,0.84282,0.0044587,0.33604,0.83954,0.6641,0.95403,0.71942,0.2286,0.51327,0.77423,0.23543,0.61156,0.46383,0.97485,0.63123,0.16161,0.53701,0.62402,0.031957,0.087343,0.82882,0.77668,0.99224,0.53846,0.48022,0.97306,0.4595,0.55458,0.42275,0.61345,0.13241,0.53022,0.22424,0.62381,0.19137,0.73457,0.25627,0.88349,0.39636,0.16713,0.056085,0.040179,0.8142,0.23094,0.92225,0.76794
0.75952,0.90985,0.17839,0.42723,0.50948,0.6372,0.56651,0.79367,0.077555,0.02282,0.23868,0.57454,0.033765,0.37793,0.7187,0.75083,0.97545,0.73015,0.27643,0.01655,0.92874,0.43335,0.094487,0.062955,0.69158,0.86563,0.20776,0.39201,0.11128,0.1948,0.95627,0.07206,0.42824,0.75431,0.72153,0.86815,0.57062,0.31256,0.40084,0.19298,0.72754,0.49282,0.50057,0.87435,0.85576,0.25434,0.28603,0.54624,0.85505,0.89199,0.29479,0.9939,0.14567,0.98725,0.8736,0.41796,0.93236,0.7687,0.046398,0.42182,0.97504,0.67921,0.74442,0.26063,0.32504,0.017652,0.17007,0.44512,0.88226,0.96886,0.002622,0.88683,0.62849,0.30357,0.38103,0.36094,0.80216,0.23674,0.63967,0.13607,0.86127,0.75905,0.39308,0.69136,0.84966,0.20453,0.51044,0.36687,0.042519,0.97862,0.59857,0.8676,0.22953,0.53032,0.84239,0.2549,0.65158,0.95812,0.17511,0.1897
0.6983,0.12597,0.50586,0.49537,0.44694,0.6472,0.50739,0.94513,0.4918,0.42418,0.19935,0.59166,0.54394,0.97997,0.59454,0.8071,0.79534,0.11821,0.1504,0.95248,0.25218,0.61733,0.91771,0.48342,0.78414,0.72567,0.38468,0.27174,0.28766,0.89665,0.74413,0.42021,0.034449,0.87369,0.92434,0.0036675,0.67406,0.21724,0.56746,0.28527,0.46246,0.0023502,0.75214,0.92784,0.57025,0.53215,0.045967,0.060246,0.88845,0.34004,0.25382,0.77799,0.92382,0.86567,0.036874,0.57391,0.41504,0.66632,0.18602,0.93877,0.60643,0.055756,0.75297,0.69869,0.91939,0.62291,0.8439,0.076155,0.7281,0.60902,0.96492,0.70072,0.65836,0.77988,0.063791,0.94591,0.77543,0.65492,0.97451,0.64931,0.85831,0.45091,0.027136,0.33341,0.74743,0.7713,0.54773,0.79972,0.28966,0.37123,0.58407,0.29572,0.037033,0.31481,0.349,0.74935,0.65459,0.18981,0.99594,0.65284
0.782,0.56834,0.97196,0.84696,0.42875,0.74118,0.081415,0.32437,0.54125,0.30136,0.23473,0.56846,0.53828,0.97518,0.52142,0.59049,0.46038,0.69457,0.13796,0.027983,0.83868,0.7627,0.59719,0.59195,0.60004,0.58197,0.99053,0.30324,0.074183,0.3391,0.32138,0.1757,0.026656,0.24606,0.74327,0.98065,0.61479,0.090791,0.30015,0.87045,0.13613,0.38176,0.55447,0.93317,0.62488,0.31257,0.23938,0.11961,0.088786,0.74581,0.66784,0.19541,0.053513,0.00095258,0.68845,0.89311,0.24195,0.96968,0.69668,0.1988,0.046119,0.32404,0.91926,0.28416,0.066429,0.11203,0.48124,0.58411,0.16908,0.42406,0.43303,0.49152,0.5806,0.36361,0.19414,0.98146,0.46592,0.63228,0.093178,0.95019,0.51163,0.86438,0.72368,0.45435,0.41713,0.15311,0.68165,0.077819,0.6985,0.54207,0.42309,0.12696,0.73088,0.15065,0.2792,0.028405,0.58257,0.6174,0.80283,0.50959
0.78769,0.021925,0.18121,0.18019,0.79272,0.79967,0.012712,0.20457,0.87306,0.86816,0.14621,0.37238,0.26644,0.091534,0.7233,0.17954,0.24445,0.33367,0.49756,0.49503,0.47033,0.2482,0.06575,0.21274,0.73797,0.12298,0.52005,0.35323,0.0063151,0.79578,0.73207,0.85531,0.59598,0.05485,0.34342,0.70164,0.53233,0.9155,0.24076,0.73895,0.47771,0.40525,0.9134,0.85313,0.43429,0.132,0.14262,0.08993,0.72716,0.88858,0.77883,0.97778,0.66131,0.28342,0.57469,0.7795,0.77016,0.53615,0.82799,0.091609,0.70352,0.5789,0.91983,0.99901,0.64159,0.96531,0.1643,0.50869,0.62934,0.60787,0.79174,0.35115,0.44115,0.068548,0.38923,0.29793,0.76685,0.26186,0.48893,0.43993,0.51258,0.30217,0.54183,0.67938,0.18678,0.39352,0.22796,0.247,0.1384,0.64804,0.67741,0.37664,0.39773,0.77265,0.68424,0.54793,0.76242,0.31053,0.026744,0.76444
